priority,source,current_label,suggested_review,confidence_or_distance,path_a,path_b,notes
critica,duplicado_exacto,atencion|sano,definir una sola etiqueta canonica y evitar fuga entre splits,sha256,dataset/raw/atencion/atencion_02086.jpg|dataset/raw/sano/sano_02702.jpg,,Grupo con 2 copias en splits raw.
critica,duplicado_exacto,atencion|sano,definir una sola etiqueta canonica y evitar fuga entre splits,sha256,dataset/raw/atencion/atencion_01753.jpg|dataset/raw/sano/sano_01781.jpg,,Grupo con 2 copias en splits raw.
critica,duplicado_exacto,atencion|sano,definir una sola etiqueta canonica y evitar fuga entre splits,sha256,dataset/train/atencion/atencion_09708.jpg|dataset/test/sano/sano_02723.jpg,,Grupo con 2 copias en splits test|train.
critica,duplicado_exacto,peligro|sano,definir una sola etiqueta canonica y evitar fuga entre splits,sha256,dataset/raw/peligro/peligro_02329.jpg|dataset/raw/sano/sano_02085.jpg,,Grupo con 2 copias en splits raw.
critica,duplicado_exacto,atencion|sano,definir una sola etiqueta canonica y evitar fuga entre splits,sha256,dataset/train/atencion/atencion_06905.jpg|dataset/train/sano/sano_00309.jpg,,Grupo con 2 copias en splits train.
critica,duplicado_exacto,atencion|peligro,definir una sola etiqueta canonica y evitar fuga entre splits,sha256,dataset/train/peligro/peligro_01440.jpg|dataset/test/atencion/atencion_01346.jpg,,Grupo con 2 copias en splits test|train.
critica,duplicado_exacto,atencion|peligro,definir una sola etiqueta canonica y evitar fuga entre splits,sha256,dataset/raw/atencion/atencion_01797.jpg|dataset/raw/peligro/peligro_01825.jpg,,Grupo con 2 copias en splits raw.
critica,duplicado_exacto,atencion|sano,definir una sola etiqueta canonica y evitar fuga entre splits,sha256,dataset/train/atencion/atencion_09668.jpg|dataset/validation/sano/sano_02900.jpg,,Grupo con 2 copias en splits train|validation.
critica,duplicado_exacto,peligro|sano,definir una sola etiqueta canonica y evitar fuga entre splits,sha256,dataset/raw/peligro/peligro_02523.jpg|dataset/raw/sano/sano_02612.jpg,,Grupo con 2 copias en splits raw.
critica,duplicado_exacto,atencion|peligro,definir una sola etiqueta canonica y evitar fuga entre splits,sha256,dataset/train/atencion/atencion_05334.jpg|dataset/train/peligro/peligro_05043.jpg,,Grupo con 2 copias en splits train.
critica,duplicado_exacto,atencion|sano,definir una sola etiqueta canonica y evitar fuga entre splits,sha256,dataset/raw/atencion/atencion_01759.jpg|dataset/raw/sano/sano_02099.jpg,,Grupo con 2 copias en splits raw.
critica,duplicado_exacto,atencion|peligro,definir una sola etiqueta canonica y evitar fuga entre splits,sha256,dataset/train/atencion/atencion_01440.jpg|dataset/train/peligro/peligro_01871.jpg,,Grupo con 2 copias en splits train.
critica,duplicado_exacto,atencion|sano,definir una sola etiqueta canonica y evitar fuga entre splits,sha256,dataset/train/atencion/atencion_01801.jpg|dataset/validation/sano/sano_01915.jpg,,Grupo con 2 copias en splits train|validation.
critica,duplicado_exacto,atencion|peligro,definir una sola etiqueta canonica y evitar fuga entre splits,sha256,dataset/raw/atencion/atencion_01529.jpg|dataset/raw/peligro/peligro_01915.jpg,,Grupo con 2 copias en splits raw.
critica,duplicado_exacto,atencion|peligro,definir una sola etiqueta canonica y evitar fuga entre splits,sha256,dataset/raw/atencion/atencion_01208.jpg|dataset/raw/peligro/peligro_01339.jpg,,Grupo con 2 copias en splits raw.
critica,duplicado_exacto,atencion|peligro,definir una sola etiqueta canonica y evitar fuga entre splits,sha256,dataset/raw/atencion/atencion_01236.jpg|dataset/raw/peligro/peligro_01688.jpg,,Grupo con 2 copias en splits raw.
critica,duplicado_exacto,atencion|peligro,definir una sola etiqueta canonica y evitar fuga entre splits,sha256,dataset/test/atencion/atencion_07007.jpg|dataset/test/peligro/peligro_01895.jpg,,Grupo con 2 copias en splits test.
critica,duplicado_exacto,atencion|peligro,definir una sola etiqueta canonica y evitar fuga entre splits,sha256,dataset/raw/atencion/atencion_01361.jpg|dataset/raw/peligro/peligro_02290.jpg,,Grupo con 2 copias en splits raw.
critica,duplicado_exacto,atencion|peligro,definir una sola etiqueta canonica y evitar fuga entre splits,sha256,dataset/raw/atencion/atencion_01791.jpg|dataset/raw/peligro/peligro_01273.jpg,,Grupo con 2 copias en splits raw.
critica,duplicado_exacto,peligro|sano,definir una sola etiqueta canonica y evitar fuga entre splits,sha256,dataset/raw/peligro/peligro_02362.jpg|dataset/raw/sano/sano_02119.jpg,,Grupo con 2 copias en splits raw.
critica,duplicado_exacto,peligro|sano,definir una sola etiqueta canonica y evitar fuga entre splits,sha256,dataset/raw/peligro/peligro_02162.jpg|dataset/raw/sano/sano_02233.jpg,,Grupo con 2 copias en splits raw.
critica,duplicado_exacto,atencion|sano,definir una sola etiqueta canonica y evitar fuga entre splits,sha256,dataset/train/atencion/atencion_01704.jpg|dataset/train/sano/sano_01868.jpg,,Grupo con 2 copias en splits train.
critica,duplicado_exacto,atencion|peligro,definir una sola etiqueta canonica y evitar fuga entre splits,sha256,dataset/raw/atencion/atencion_01337.jpg|dataset/raw/peligro/peligro_01363.jpg,,Grupo con 2 copias en splits raw.
critica,duplicado_exacto,atencion|peligro,definir una sola etiqueta canonica y evitar fuga entre splits,sha256,dataset/train/peligro/peligro_00119.jpg|dataset/validation/atencion/atencion_00771.jpg,,Grupo con 2 copias en splits train|validation.
critica,duplicado_exacto,peligro|sano,definir una sola etiqueta canonica y evitar fuga entre splits,sha256,dataset/raw/peligro/peligro_02613.jpg|dataset/raw/sano/sano_02567.jpg,,Grupo con 2 copias en splits raw.
critica,duplicado_exacto,atencion|peligro,definir una sola etiqueta canonica y evitar fuga entre splits,sha256,dataset/raw/atencion/atencion_02094.jpg|dataset/raw/peligro/peligro_02606.jpg,,Grupo con 2 copias en splits raw.
critica,duplicado_exacto,peligro|sano,definir una sola etiqueta canonica y evitar fuga entre splits,sha256,dataset/raw/peligro/peligro_01649.jpg|dataset/raw/sano/sano_02004.jpg,,Grupo con 2 copias en splits raw.
critica,duplicado_exacto,peligro|sano,definir una sola etiqueta canonica y evitar fuga entre splits,sha256,dataset/raw/peligro/peligro_02039.jpg|dataset/raw/sano/sano_01829.jpg,,Grupo con 2 copias en splits raw.
critica,duplicado_exacto,atencion|peligro,definir una sola etiqueta canonica y evitar fuga entre splits,sha256,dataset/validation/peligro/peligro_00112.jpg|dataset/test/atencion/atencion_01558.jpg,,Grupo con 2 copias en splits test|validation.
critica,duplicado_exacto,peligro|sano,definir una sola etiqueta canonica y evitar fuga entre splits,sha256,dataset/raw/peligro/peligro_01717.jpg|dataset/raw/sano/sano_02066.jpg,,Grupo con 2 copias en splits raw.
critica,duplicado_exacto,atencion|sano,definir una sola etiqueta canonica y evitar fuga entre splits,sha256,dataset/train/atencion/atencion_02375.jpg|dataset/train/sano/sano_02854.jpg,,Grupo con 2 copias en splits train.
critica,duplicado_exacto,atencion|peligro,definir una sola etiqueta canonica y evitar fuga entre splits,sha256,dataset/train/atencion/atencion_03354.jpg|dataset/train/peligro/peligro_03461.jpg,,Grupo con 2 copias en splits train.
critica,duplicado_exacto,atencion|peligro,definir una sola etiqueta canonica y evitar fuga entre splits,sha256,dataset/train/atencion/atencion_07914.jpg|dataset/train/peligro/peligro_08886.jpg,,Grupo con 2 copias en splits train.
critica,duplicado_exacto,peligro|sano,definir una sola etiqueta canonica y evitar fuga entre splits,sha256,dataset/raw/peligro/peligro_02499.jpg|dataset/raw/sano/sano_01905.jpg,,Grupo con 2 copias en splits raw.
critica,duplicado_exacto,atencion|peligro,definir una sola etiqueta canonica y evitar fuga entre splits,sha256,dataset/raw/atencion/atencion_01813.jpg|dataset/raw/peligro/peligro_01805.jpg,,Grupo con 2 copias en splits raw.
critica,duplicado_exacto,atencion|peligro,definir una sola etiqueta canonica y evitar fuga entre splits,sha256,dataset/raw/atencion/atencion_01591.jpg|dataset/raw/peligro/peligro_01866.jpg,,Grupo con 2 copias en splits raw.
critica,duplicado_exacto,atencion|peligro,definir una sola etiqueta canonica y evitar fuga entre splits,sha256,dataset/train/atencion/atencion_01120.jpg|dataset/validation/peligro/peligro_00189.jpg,,Grupo con 2 copias en splits train|validation.
alta,modelo_error_atencion,atencion,revisar si es atencion real o deberia ser peligro,0.7054215669631958,dataset/validation/atencion/atencion_03357.jpg,,Error del modelo actual; revisar sintomas visibles y borde sano/peligro.
alta,modelo_error_atencion,atencion,revisar si es atencion real o deberia ser peligro,0.7088712453842163,dataset/test/atencion/atencion_07007.jpg,,Error del modelo actual; revisar sintomas visibles y borde sano/peligro.
alta,modelo_error_atencion,atencion,revisar si es atencion real o deberia ser peligro,0.7136597037315369,dataset/validation/atencion/atencion_00587.jpg,,Error del modelo actual; revisar sintomas visibles y borde sano/peligro.
alta,modelo_error_atencion,atencion,revisar si es atencion real o deberia ser peligro,0.7145456671714783,dataset/validation/atencion/atencion_05141.jpg,,Error del modelo actual; revisar sintomas visibles y borde sano/peligro.
alta,modelo_error_atencion,atencion,revisar si es atencion real o deberia ser peligro,0.7153998017311096,dataset/test/atencion/atencion_03753.jpg,,Error del modelo actual; revisar sintomas visibles y borde sano/peligro.
alta,modelo_error_atencion,atencion,revisar si es atencion real o deberia ser peligro,0.721385657787323,dataset/test/atencion/atencion_08134.jpg,,Error del modelo actual; revisar sintomas visibles y borde sano/peligro.
alta,modelo_error_atencion,atencion,revisar si es atencion real o deberia ser sano,0.7275183796882629,dataset/validation/atencion/atencion_00409.jpg,,Error del modelo actual; revisar sintomas visibles y borde sano/peligro.
alta,modelo_error_atencion,atencion,revisar si es atencion real o deberia ser sano,0.7365444898605347,dataset/validation/atencion/atencion_09760.jpg,,Error del modelo actual; revisar sintomas visibles y borde sano/peligro.
alta,modelo_error_atencion,atencion,revisar si es atencion real o deberia ser peligro,0.736576497554779,dataset/validation/atencion/atencion_03360.jpg,,Error del modelo actual; revisar sintomas visibles y borde sano/peligro.
alta,modelo_error_atencion,atencion,revisar si es atencion real o deberia ser peligro,0.7419840693473816,dataset/validation/atencion/atencion_01311.jpg,,Error del modelo actual; revisar sintomas visibles y borde sano/peligro.
alta,modelo_error_atencion,atencion,revisar si es atencion real o deberia ser peligro,0.7470589280128479,dataset/test/atencion/atencion_04914.jpg,,Error del modelo actual; revisar sintomas visibles y borde sano/peligro.
alta,modelo_error_atencion,atencion,revisar si es atencion real o deberia ser peligro,0.7565804123878479,dataset/validation/atencion/atencion_03365.jpg,,Error del modelo actual; revisar sintomas visibles y borde sano/peligro.
alta,modelo_error_atencion,atencion,revisar si es atencion real o deberia ser peligro,0.7569184899330139,dataset/validation/atencion/atencion_01419.jpg,,Error del modelo actual; revisar sintomas visibles y borde sano/peligro.
alta,modelo_error_atencion,atencion,revisar si es atencion real o deberia ser sano,0.766169548034668,dataset/test/atencion/atencion_02859.jpg,,Error del modelo actual; revisar sintomas visibles y borde sano/peligro.
alta,modelo_error_atencion,atencion,revisar si es atencion real o deberia ser sano,0.7710617184638977,dataset/validation/atencion/atencion_01967.jpg,,Error del modelo actual; revisar sintomas visibles y borde sano/peligro.
alta,modelo_error_atencion,atencion,revisar si es atencion real o deberia ser peligro,0.7755760550498962,dataset/validation/atencion/atencion_02626.jpg,,Error del modelo actual; revisar sintomas visibles y borde sano/peligro.
alta,modelo_error_atencion,atencion,revisar si es atencion real o deberia ser peligro,0.7785962224006653,dataset/test/atencion/atencion_02059.jpg,,Error del modelo actual; revisar sintomas visibles y borde sano/peligro.
alta,modelo_error_atencion,atencion,revisar si es atencion real o deberia ser sano,0.7856212854385376,dataset/validation/atencion/atencion_14175.jpg,,Error del modelo actual; revisar sintomas visibles y borde sano/peligro.
alta,modelo_error_atencion,atencion,revisar si es atencion real o deberia ser peligro,0.7897872924804688,dataset/test/atencion/atencion_00345.jpg,,Error del modelo actual; revisar sintomas visibles y borde sano/peligro.
alta,modelo_error_atencion,atencion,revisar si es atencion real o deberia ser peligro,0.7914935350418091,dataset/validation/atencion/atencion_01373.jpg,,Error del modelo actual; revisar sintomas visibles y borde sano/peligro.
alta,modelo_error_atencion,atencion,revisar si es atencion real o deberia ser sano,0.7944599986076355,dataset/validation/atencion/atencion_00287.jpg,,Error del modelo actual; revisar sintomas visibles y borde sano/peligro.
alta,modelo_error_atencion,atencion,revisar si es atencion real o deberia ser sano,0.7997834086418152,dataset/validation/atencion/atencion_14121.jpg,,Error del modelo actual; revisar sintomas visibles y borde sano/peligro.
alta,modelo_error_atencion,atencion,revisar si es atencion real o deberia ser sano,0.8000149726867676,dataset/test/atencion/atencion_00112.jpg,,Error del modelo actual; revisar sintomas visibles y borde sano/peligro.
alta,modelo_error_atencion,atencion,revisar si es atencion real o deberia ser peligro,0.8025405406951904,dataset/validation/atencion/atencion_04855.jpg,,Error del modelo actual; revisar sintomas visibles y borde sano/peligro.
alta,modelo_error_atencion,atencion,revisar si es atencion real o deberia ser sano,0.804053008556366,dataset/test/atencion/atencion_01684.jpg,,Error del modelo actual; revisar sintomas visibles y borde sano/peligro.
alta,modelo_error_atencion,atencion,revisar si es atencion real o deberia ser sano,0.8049352765083313,dataset/validation/atencion/atencion_12766.jpg,,Error del modelo actual; revisar sintomas visibles y borde sano/peligro.
alta,modelo_error_atencion,atencion,revisar si es atencion real o deberia ser sano,0.8067904114723206,dataset/validation/atencion/atencion_02520.jpg,,Error del modelo actual; revisar sintomas visibles y borde sano/peligro.
alta,modelo_error_atencion,atencion,revisar si es atencion real o deberia ser peligro,0.8095449209213257,dataset/test/atencion/atencion_10576.jpg,,Error del modelo actual; revisar sintomas visibles y borde sano/peligro.
alta,modelo_error_atencion,atencion,revisar si es atencion real o deberia ser sano,0.8171826004981995,dataset/validation/atencion/atencion_01970.jpg,,Error del modelo actual; revisar sintomas visibles y borde sano/peligro.
alta,modelo_error_atencion,atencion,revisar si es atencion real o deberia ser peligro,0.8184675574302673,dataset/validation/atencion/atencion_00691.jpg,,Error del modelo actual; revisar sintomas visibles y borde sano/peligro.
alta,modelo_error_atencion,atencion,revisar si es atencion real o deberia ser sano,0.81858229637146,dataset/validation/atencion/atencion_10239.jpg,,Error del modelo actual; revisar sintomas visibles y borde sano/peligro.
alta,modelo_error_atencion,atencion,revisar si es atencion real o deberia ser sano,0.8217545747756958,dataset/validation/atencion/atencion_08569.jpg,,Error del modelo actual; revisar sintomas visibles y borde sano/peligro.
alta,modelo_error_atencion,atencion,revisar si es atencion real o deberia ser peligro,0.8245222568511963,dataset/validation/atencion/atencion_12055.jpg,,Error del modelo actual; revisar sintomas visibles y borde sano/peligro.
alta,modelo_error_atencion,atencion,revisar si es atencion real o deberia ser peligro,0.8301805853843689,dataset/validation/atencion/atencion_11843.jpg,,Error del modelo actual; revisar sintomas visibles y borde sano/peligro.
alta,modelo_error_atencion,atencion,revisar si es atencion real o deberia ser sano,0.8321803212165833,dataset/validation/atencion/atencion_02197.jpg,,Error del modelo actual; revisar sintomas visibles y borde sano/peligro.
alta,modelo_error_atencion,atencion,revisar si es atencion real o deberia ser peligro,0.8379772305488586,dataset/validation/atencion/atencion_05135.jpg,,Error del modelo actual; revisar sintomas visibles y borde sano/peligro.
alta,modelo_error_atencion,atencion,revisar si es atencion real o deberia ser sano,0.8393651843070984,dataset/test/atencion/atencion_05556.jpg,,Error del modelo actual; revisar sintomas visibles y borde sano/peligro.
alta,modelo_error_atencion,atencion,revisar si es atencion real o deberia ser sano,0.8399001955986023,dataset/validation/atencion/atencion_00049.jpg,,Error del modelo actual; revisar sintomas visibles y borde sano/peligro.
alta,modelo_error_atencion,atencion,revisar si es atencion real o deberia ser sano,0.8410578966140747,dataset/validation/atencion/atencion_01733.jpg,,Error del modelo actual; revisar sintomas visibles y borde sano/peligro.
